	Sample_000	Sample_001	Sample_002	Sample_003	Sample_004	Sample_005	Sample_006	Sample_007	Sample_008	Sample_009	Sample_010	Sample_011	Sample_012	Sample_013	Sample_014	Sample_015	Sample_016	Sample_017	Sample_018	Sample_019	Sample_020	Sample_021	Sample_022	Sample_023	Sample_024	Sample_025	Sample_026	Sample_027	Sample_028	Sample_029	Sample_030	Sample_031	Sample_032	Sample_033	Sample_034	Sample_035	Sample_036	Sample_037	Sample_038	Sample_039	Sample_040	Sample_041	Sample_042	Sample_043	Sample_044	Sample_045	Sample_046	Sample_047	Sample_048	Sample_049	Sample_050	Sample_051	Sample_052	Sample_053	Sample_054	Sample_055	Sample_056	Sample_057	Sample_058	Sample_059	Sample_060	Sample_061	Sample_062	Sample_063	Sample_064	Sample_065	Sample_066	Sample_067	Sample_068	Sample_069	Sample_070	Sample_071	Sample_072	Sample_073	Sample_074	Sample_075	Sample_076	Sample_077	Sample_078	Sample_079	Sample_080	Sample_081	Sample_082	Sample_083	Sample_084	Sample_085	Sample_086	Sample_087	Sample_088	Sample_089	Sample_090	Sample_091	Sample_092	Sample_093	Sample_094	Sample_095	Sample_096	Sample_097	Sample_098	Sample_099
GENE_0010	4.648675345999612	4.576002324961919	1.0846190124195327	2.7879828172587797	13.077464879512522	2.924342088636034	5.943622504727531	12.420477405854271	15.053565570056508	52.70578031432918	9.683823624047996	9.87271465731455	14.2159653912144	4.16342475135477	9.12499605557418	4.155206697505842	6.12959301761966	9.051432394756812	5.431534903774827	14.05141018619828	27.58836333815356	15.985766149622508	6.106279080643376	0.6068912189893185	2.1300314920429244	12.914192656588563	7.206425375016639	7.276792328022716	27.887934548931803	6.433662784878157	2.3591724148556485	7.232846790657373	5.518956105509473	27.58066730547518	22.35568540588808	38.0904856079682	4.558250776631891	6.460400149540375	41.78406302498966	6.994373214990677	1.4805892280881117	17.30331258659623	4.288281191034336	2.4315819239674665	2.116137019740535	11.435682967293634	5.3619749843392706	2.6396029069687934	16.756355912447628	7.9721583698615275	11.963568358041911	2.680769949114861	14.175597371548703	2.280524349497204	3.2594919316899134	13.867244996694536	6.574733758267198	4.343957093484671	4.326093379677106	3.2397165404849124	6.72857788325118	10.149792493109313	2.3122386229149523	4.028912997001271	24.13091182364213	5.823430748091544	2.266248620969788	2.3318631816233353	3.762433596729355	40.274675737124106	25.048684190177667	9.325818560275927	7.6448132478603	5.154967079110575	1.7578482504846413	10.19688529851691	2.735016107258868	4.702294721052252	1.794511442612413	3.5550469186175433	7.558183266713158	15.641071444053217	23.243607410509902	7.484458297758525	5.7182300267718995	20.038032182720475	7.724204170799102	10.04830104252775	3.7873054574747766	24.254370382082318	2.2546767435296102	2.534023706204719	7.907712222112899	32.52343051270373	4.02147694866188	2.0750835181969323	15.744456803140435	4.591489843262715	4.400628453821048	5.3722761606290375
GENE_0011	4.637939741623569	6.137030684642352	7.195717983222496	16.233623300950494	23.001642816451103	6.962054683584566	22.170816499753446	34.21755830322374	2.399734024678941	7.65426915739917	7.027014182895132	58.87407250873968	6.989544077047785	4.276526260873595	6.7079063849365115	8.347898367311709	4.760101262853786	1.622966885409148	9.199510974199827	27.91467483039045	9.003375879189578	0.42803829177849206	9.183724792728977	73.03527711634749	3.6954221697510365	7.9725579723269275	16.73941802960256	13.18779129352793	12.887141217736346	2.1721159045721907	6.088127363271767	3.500088734373638	1.5477607226729135	6.566175012033598	6.5510073783735905	15.519968592468823	8.55737095869377	16.623348997006698	68.80663272592581	9.831131898229584	3.4462104995773952	6.440641916349003	6.278977155756967	9.454631983782896	13.524668663507283	11.07062002859275	44.4876381372835	1.9104326106923173	34.39571244596079	15.528583436632024	12.772121622273884	8.05012131419584	2.3686361599629593	3.019013606659718	34.204859502059165	3.3058189715080455	3.913539308693987	11.987646379998289	10.57458645449348	4.020516097126118	27.821153470236446	5.296994560275653	5.567026688567391	11.656968960166491	2.274952407999914	7.736912817545447	11.582251842078525	1.367050710007143	4.937820358886855	49.26868540610134	3.0747580609220546	3.4668140222151913	8.25957060933837	3.5677063208261464	1.9821541018618811	7.3075495307546	11.24801358564273	3.3557036973276424	9.19384319791454	48.932445575407186	1.8120103982333766	9.769524917572333	3.396102719363608	11.939199180041221	4.314374012156042	5.546714465476614	1.2895490287550502	3.2393987758150327	6.95126966600374	46.96309785926808	21.28098989089454	41.224824563104924	0.9802699048189913	5.566586119253683	13.36354272947323	14.423230422893106	1.0897408649649922	3.234544156995318	27.80667473995389	2.638440839146538
GENE_0012	9.411781650729825	2.4440708395958453	7.847776238486661	23.537516123761055	19.182564423067333	0.28901770202350874	16.86796648506678	6.627580805372413	1.5934250664509804	3.670303998473147	5.818555023298721	17.656865773956667	9.776373683896098	7.150960832061845	4.284830150856837	95.59156063354024	31.405338184911106	34.726573518798155	9.481890191782552	8.99367155728565	58.865835070411556	23.307278653997948	17.638212807682912	1.8412184125992326	3.602372781901526	12.663907171544246	29.672110048608545	8.327642212667017	11.65677751829872	5.995305478418453	3.6080868715719268	0.6542666687351679	17.86975782696892	0.8852768137269771	0.8414156180532971	7.968000945158605	37.048231887009415	16.337918925041524	13.985919890646347	12.44255470517368	3.424165013155417	10.918568259231721	7.697681467462415	12.160849672702373	17.85588351005921	25.42625220922579	9.300524153769645	1.6122662755423678	2.4047722337118773	11.968149977315791	12.792816920462727	2.9287490133058856	6.040630935750122	13.426471163351767	12.180838761444834	18.089930016354483	42.04966214787269	2.4539717886710597	3.557449033139294	4.353683602500862	2.0397687251724412	6.7302557276526525	5.469243203604037	4.6688355317326335	39.143098037289285	2.990335609268518	59.50420899950323	1.228885304685004	54.13891818633428	8.64251586274324	40.9372449856497	0.8270238832612314	6.177457104226547	10.733273182068041	9.7865525078584	3.2771876399138966	3.137736758824547	7.337183242304743	20.276686718910238	7.7625301516316645	2.7593823658103926	2.8550497551032334	35.120646766392156	5.648297920085191	16.40922669358697	15.79218010554939	12.118166057148345	9.743503600117991	2.5639764813048695	17.168998287017452	4.099593683519937	3.0152035532257866	31.247676012027743	4.197225165749577	11.129910441663812	14.468076589810897	14.288446035164542	3.7172565152495123	16.896650864060128	6.531626124544181
GENE_0013	1.0905910045854894	2.233999274558481	86.76836636881237	3.252154441025953	14.173744174616669	2.652791173371473	16.668315402221193	11.04206115338327	26.514104108004748	9.152068421493492	2.9815292438205714	5.333333516055935	2.397702417304899	4.291237826069171	11.013657728877076	6.71228950225654	8.99397381097668	44.51729089298756	35.78229720995579	15.014310168987446	3.709185022156376	1.2973013487088998	12.130002001652079	1.4256120824512843	18.082133963330644	2.9426967031902502	12.907522827969052	2.7924827065401012	64.3928334381103	3.156549642555879	1.1427794201314565	17.88648493962318	6.835726823407037	4.023603977843662	17.243265770690616	1.4888949315301823	18.116793320117747	1.2859117846428392	12.192786116736588	14.086481603316514	2.8866506889673005	6.664388803782265	2.7123422058570164	23.107310481484188	4.701631927971666	2.5318400233407923	12.155030160522221	22.481401670897107	2.952042131975309	2.1432804538613066	5.726154602772299	9.538953235274407	7.341026513111048	2.8623758471806666	1.823383471007513	3.929146673322701	5.358891981705128	14.604935367223387	15.76704259726123	2.56880897398125	1.8273773829668352	4.352140911328443	2.20454924635824	3.689163102493662	33.894020815704096	23.873208460973416	2.678455993879511	1.9051342849614379	3.2153579698630605	20.56376701103715	1.2870637873055089	24.400221753443294	10.977193267052554	10.09841226966501	0.8758191788812637	16.831967667819395	8.147167955556593	5.955948222395503	3.174209298245871	15.940127562063248	9.013108426800041	10.16063565639312	1.5992561105996137	1.1777904889515574	1.1510369460817822	5.519246612554628	10.842081863540184	24.421909282565036	0.6077078529615508	23.637597943375734	2.8991097329898188	9.200909493890485	4.4265732824399375	4.612104584936628	10.55893857258955	10.850401370834506	3.30703357042975	1.9144761526039202	8.653590419756258	10.06483276075458
GENE_0014	1.3166388553290882	16.651924950628704	6.0960378979411125	19.363234307718265	5.390999239276706	5.739842945849238	27.261591509407207	14.733797312393671	10.301752351511158	6.603976385797729	4.150499421082963	24.562328862223993	85.26397050398157	3.6224631307815907	7.116138960979236	23.31911303608295	20.735444682815228	4.003669475685708	6.717422118465433	6.75487391437737	41.92841683621825	5.142601390796368	8.588455391864533	20.544030908514184	5.50166251330011	8.752687744796246	7.465949525165103	24.448564478574472	3.882509681333128	4.134955432050823	6.802698108568746	15.438183629383035	6.168897201762481	27.031275475044726	4.32612323442005	5.777306160637152	5.648948107117991	27.230570098489174	1.2201115217614198	12.879082272511438	16.936564115362543	9.634615065672923	15.499756985076395	35.89294243337468	4.617982180595624	14.588245554635224	14.38123529162611	3.9382505675147437	20.443428106264754	17.622139971128014	6.5178576457082595	3.018179024894783	13.447515792708218	11.742400813636348	10.672275381900272	9.517814356447662	46.1804728649717	11.118465755788966	14.66564580745038	25.10540262739389	4.122256360039155	1.625035547324788	10.90235400142876	2.3294619816875555	15.419331235387446	14.373939696101317	5.147634214505205	3.636344949335084	4.262623079136345	8.804709765443096	11.41319411378843	19.26684648006549	14.773806117804428	24.354951245184665	20.340976730391834	9.260532228735581	2.086528318160911	5.094401123282018	1.6503444761417576	4.021976677313249	6.827323059230597	2.7409466037543124	37.69932278812053	4.793333586358165	7.732958170026035	6.959960899691256	4.90714117051513	4.068892874278498	9.029162632610715	4.137052870647787	6.184722413231189	16.311319430512544	7.813585425253683	15.156317223178263	8.014708547796596	2.733468944465483	10.04771873009323	6.849177344132464	2.071102344046022	3.835547852461915
GENE_0015	4.211051886489826	28.68114759119312	9.989627876165681	11.164966970008328	15.783565184773519	2.121698226043588	7.545896017520407	4.946991074969977	3.4956294633906904	5.92410961907289	15.72719258328221	4.9131959038454776	8.408315712879276	8.218849433618516	22.27136743662153	3.657659912914154	1.6727009026346644	5.014323114214843	9.76711885832514	31.190613975883227	9.006177974577435	2.411695688737919	10.64362373434039	84.75395453392966	25.732172897104842	1.7972999358708417	1.9900579673820038	6.305803671107397	18.687224864660998	13.31083552172429	6.542062558177536	5.577119602693025	180.02713109634377	7.222000107216743	6.749488455861447	3.1795936470605812	3.030742910902671	1.4014508367211007	4.294461633288047	8.081525718505686	6.087112681854659	4.125723269133176	4.422859504054026	2.677559668303503	9.639586655587241	24.3494074000284	11.26371627691627	34.25140925237486	9.693885353641425	17.944628769652294	10.256170496966746	4.913070785310431	14.416025773698895	1.882992362312793	0.9048134332387976	16.782623113207716	16.67902200000297	5.4313706773586485	46.92773349952217	5.7038740372105154	20.871380177278436	10.191899227194318	9.501727355193916	1.281679328261382	43.89493373584583	51.481238301213004	11.205962896528808	52.10490746588401	6.378765456834177	1.9411383146429781	11.886825458851392	7.780814131374929	15.404159116542502	2.1004084883837204	6.308173387394506	7.520354305415057	1.2298516439874227	3.566334716469285	6.740642425007704	10.624000371950979	4.140745691610363	3.9240321118404387	5.090237125644937	16.34330718645253	12.91431548005537	12.104293257427543	20.20488712035443	60.21607475220084	13.584172880397835	2.324684156759166	2.96592536744465	4.176023883529136	5.421379405938938	6.31074046020116	7.114300535548608	9.483450146849416	5.7675511619575595	1.3707148920762886	9.128455999816174	5.837419046977117
GENE_0016	2.6836260389870468	6.875675397884106	7.136969384518348	16.811449295841232	3.4115774698666668	37.803863406789574	14.61360539701723	9.24508890932745	34.85344468554292	13.655832230942917	12.193672719124102	0.9625930567289361	8.243250914752766	5.726031927710858	8.28318576530437	7.134994709929153	9.650891223654066	9.834192962036658	13.570475445081433	3.7569509013986386	3.8519595636483803	2.0244914319069927	81.72954670299467	29.496535580803002	3.7678681940556746	6.611257902122752	2.546923950077248	7.190030836229766	7.82256984222159	39.248157653067416	33.56385497813362	7.901010930916825	9.961751488204527	2.720179219624431	10.298315421706771	64.77648926236026	0.8591468634725213	20.74999912154773	3.36092504834703	6.065770530146243	5.671678800669573	0.6447986649515511	5.8790788099333895	3.284263706590401	4.77445706574665	1.24783795278718	17.09764099476458	4.324076263798818	12.826024555565347	3.444276596183905	8.051778561094066	2.729680597801254	3.546021253261096	17.25624682433848	13.811588923750437	7.144818690169266	11.965969275749503	3.194447676091838	6.199297966937381	10.511868670353316	1.6171315384817355	42.731359775323845	6.084416729482552	5.00319292407488	1.4096998259408042	3.069998038949573	7.00129513337003	4.367192368846046	17.128341378866615	4.894815731457101	3.3349007942018147	9.29126478376874	2.75714628834489	15.35406488874033	189.25455667956138	2.786075494279326	5.038874836264203	10.170838660125474	6.77043047938748	10.085613385700636	4.56841451060321	8.929213412412231	5.796772239284268	5.488329456357791	47.30648721715215	9.88380004340126	2.392894930751596	4.3682788077322625	9.602916064681656	17.289153376498092	4.86744723535135	17.330511930656304	23.24354769476888	3.8897044577381936	80.50924261045135	2.2635713633308647	27.671804585148198	8.943406207257615	21.384306048948297	2.887920687897247
GENE_0017	10.11730508649365	20.15662256947157	2.296352426132729	49.24426837405959	5.830958489375215	1.768017075115137	5.418035215725491	7.482690357498777	8.295180091800436	15.76051418812074	2.77998284049991	2.6963895894501024	15.268114342719997	33.24794592768688	8.587449367505675	43.41481036902991	17.98666761909651	10.323850387024997	8.904966218187276	44.74324273172681	4.554492761734522	23.590091858670142	6.9753409132624675	12.986483944852598	9.766851598970321	2.992449726677313	5.445422217641935	2.9058677096241703	9.665784503188776	10.964595924751613	13.8850355983533	12.37822917320291	3.4840971733014445	4.4603403678065865	8.939678975671104	6.197302938997246	3.5996862207392932	22.798736934758576	3.9715339352535706	6.351726821609719	0.9961450849288828	6.460591246378964	2.733685299416719	2.10101831916638	6.916206221271962	10.172132016725483	3.985834949783872	1.3399630546245958	10.387355159983947	7.674766238213048	0.8030804584377259	14.170130196273664	8.020458232062115	2.1543233536633073	17.907712446573438	11.64341649020638	10.68384884458307	3.04444639793945	14.42055767401728	4.177231195291789	0.435110351650299	7.526285531411661	3.470187058455286	8.654275617997248	4.373448654797254	5.063166615915159	2.7668138392317485	8.82642538303356	9.09570666696248	8.43110604436359	11.295381641241514	21.635122000946545	5.561372342912339	13.33539877070149	74.28553511591528	27.207915226258233	6.529112701441134	38.61409126347283	12.785601149635655	1.1166696266579859	14.822821660039255	9.946734172064462	1.1162667166481424	5.7754524374450975	4.564157903013621	1.0044782169258406	22.82619986811947	7.632435640842655	1.0517319508176952	11.219807602714829	10.423406700952311	2.16153021165666	0.43278836218718686	39.0698831244793	24.14933021139513	5.7387231904734834	3.0819556650158555	7.125425131528757	5.075202036252497	22.629286213956256
GENE_0018	2.9801568235315004	10.608292695774537	23.16917692517846	5.781203528872032	4.5477674952766005	4.7586095456080635	10.218158192007289	8.147214572159609	24.029859048013627	4.3470560783258225	8.160719225152707	1.1379268781905751	11.953322004302102	0.521539737805252	5.136581538023267	3.947304505158374	8.022771929440584	14.275492740545497	4.728303099789404	7.098205810426071	5.363692793133341	4.628805292796865	9.034937863544126	13.393296782261434	3.2048104502635733	3.5412155978003246	4.0168089659187585	4.743227204215288	34.071744249427915	2.234722228887356	2.6533239524437833	1.5487592757273119	4.824187871297058	17.12638105603608	15.021038981395	8.35788000303915	5.982686778790614	2.48192276881353	6.245468628878474	6.08052912693195	13.949142407450664	30.653539473802276	0.5698776109756106	5.847300728880323	60.32350261064767	4.462995462671914	4.22786968678666	2.4192935112615963	10.921091515224223	14.633727873776838	5.872029818752851	17.434502002996297	11.673022434882217	12.836593222155637	4.086316873220257	4.408658094146407	10.955014517234059	12.614126495143793	8.150404350162596	1.196495299062667	4.706013418170248	9.255927131095584	21.088062591311186	6.708506379362026	3.5420177098934063	9.313322691597534	22.688492468367254	11.028484066429787	2.028658328947113	4.690092388274311	26.562984054854056	9.247374346319454	24.40438579581468	6.4099627716413785	6.162921476314406	14.363679240656102	4.964538320596584	8.49847922547493	19.098209197514805	55.438545028391886	4.4030937864714526	2.249633996861459	4.68893408491547	19.813757227581227	10.221144904201164	2.4079030377135826	8.623522687129748	3.771656911551124	5.202558739875139	8.227188780175657	10.468196324765875	31.567171347791977	7.267335060313809	3.1387673505827247	15.223296134504825	20.68508896724408	13.84059994063557	8.558588642838583	28.534505949231182	5.504380569518679
GENE_0019	1.799837348121891	3.8762967244531814	15.67289884701706	3.4773267929147513	8.019484470983276	8.421100978822615	6.487368286534836	3.4109478554456487	7.905181902061107	4.1544571059745286	15.66434520051373	5.199105106942875	9.243161901773497	22.010219141104777	6.98003810744649	45.26112779329598	21.444761041765947	55.15815138998075	8.971832909184316	1.7668969949323343	11.292806684245333	10.448974939971226	21.129166741772075	17.346930230524276	63.127035194035024	25.43416058091154	6.128982180025575	3.0501698755596216	12.278327990085698	11.525969055102047	47.18577954326052	4.353357222200312	23.299821723646858	12.76533850047683	4.78034934915564	12.826141283192891	2.7533558391280355	4.899757489952621	4.608532249710513	22.960379426679534	2.139862565294665	18.65688789885172	6.1041705690046175	11.779472223328971	5.77174406562653	6.810580282600157	2.4592237885127073	25.42700046868409	1.961143794566668	5.9935637217660505	3.1537542410603776	5.8437892466850645	31.6843327010061	13.81328670461132	8.360746320972122	6.071061198560164	1.075007266029927	25.25389755666415	27.000942744642774	9.67995602485631	12.829417804275451	14.771841321897542	38.683266373932305	4.874575735526446	15.202795474788013	14.104438537273962	75.19169018698491	8.423834987116475	4.339813769216282	5.9378476698284555	0.805075804147542	18.247307862457887	18.077122482595485	10.367618239765015	6.643659873894308	4.250680818234756	2.261366873578451	20.00772031684171	6.962821768748414	26.8601684080934	6.76599110685941	21.19967330002139	2.612201804539291	3.6256253100014124	1.2166938333254305	18.716584168919038	5.277473134329185	9.237495839855313	0.8038458475805346	10.884845281127017	3.0106919425090064	7.494348963194007	6.647103809953293	7.656585092975283	8.26309453326286	16.39050046506355	5.587279727009582	4.383591782392379	26.91665633291755	31.58731276286489
GENE_0020	31.99721183737195	10.605742561496045	16.297829623962063	3.035832146753834	74.78808393989064	31.226693473046655	8.141675262089088	7.572400879196013	58.0176877279468	5.61223088584225	1.3917956095042567	7.52641158575387	3.351893950883226	25.68957307109275	10.052303064434646	14.995526682450619	4.40487353651845	6.190728518027746	21.620279713774526	8.39893082416642	12.463887810883099	7.050365229751456	22.320955214768855	15.782923900396941	2.2533130074203327	22.005889467364526	7.81972920074679	6.21554828111589	12.658084210112653	24.450031069240364	25.054005013389908	16.350601401314925	8.275260577850313	5.818647816589472	12.343206097905243	7.718364168969003	6.480145947725508	2.4456118365359605	1.0209159245627941	13.377266311530928	7.8454412472267085	19.40241386948655	82.48491446186439	19.83274811396244	5.163733415352263	10.461234613326438	11.467319768221502	6.322418582539009	21.0587827654014	21.606151110109966	8.80404626729236	7.677070238071534	14.946939151201425	3.6811609632450133	52.15173413645963	6.014303621767721	5.590767664139806	3.906696972713568	3.6008416593173633	1.0917097273917948	24.53895242095231	2.0764703464723895	4.555970252007329	2.8698332851982653	2.585345773174326	5.955602436157196	8.990167310314863	6.8384188270391	4.025485669365832	6.743644073153411	12.215978494660817	5.487747056788967	1.8722493117078485	20.68600700516502	19.99698503623378	20.122223552880453	4.9535323981651604	1.8400230060790081	47.25239378601078	4.966943613589002	64.71134850647633	13.092064434551428	4.024310752638544	1.5796396979425522	0.6757337075345203	6.474448376244249	7.243658269539315	1.294051905045087	29.069837007391385	10.20814042074152	4.537129879697081	4.069778567810663	4.694368563782405	14.18671767130006	20.229808815609623	7.5020997088499	6.307216928636275	160.27007647685855	39.00667682601257	34.08126604711514
GENE_0021	5.8957025226221536	34.39931207865813	2.9760965079904045	3.2680377065218087	1.1419471222554334	1.7579315264557636	13.39869113155981	12.158132546252721	42.74878792901657	0.7393963530989226	12.722348767257461	39.50539766330512	11.839819177113606	0.9292381404264944	1.3362024623972395	4.210297137177487	30.245500819811046	3.325775085826666	2.6471529410477244	3.7394866495433905	4.163266556467077	11.905980384784998	24.216405230083268	9.788335522621603	10.072618575614982	13.58733516369806	12.549649719064076	40.9236641023286	21.59598326210792	4.015721754216897	13.22485089854375	2.1079387553773463	1.7536897934773283	5.120108284710608	5.699926741651571	40.24762679175572	7.97930953241946	5.960050592473407	15.609976922039976	0.39047605333665597	9.751069174865268	25.435115564985967	16.193408680960818	6.848632356518179	3.866919496625319	4.53929373914279	16.10188753813664	4.270422222541608	23.797725108386384	78.56077229362276	146.2414470369798	1.7356961729970526	16.265668951733613	13.22391016393398	4.45600799011905	3.502306156807403	17.204276234163398	11.685943433110134	15.564696625287993	6.898927425320243	4.649867097065617	40.549143494435626	4.006159624659969	13.57522162542607	15.760316226118691	3.0865035392745606	2.991969033414343	2.2360395353067832	6.839939966558122	6.814968903130829	0.6106258767695963	27.43950432053129	10.50109881097214	17.67790191193914	40.57583165471579	4.492589050944505	9.672576848203674	8.6517485004234	9.246404234426052	2.4540267812749477	1.7794731958566805	3.6519875892702394	6.441033664917225	6.2925656465162545	17.197678018498046	4.376584813182577	6.637498988584471	4.280022220061053	2.4941435852695357	26.67740252979623	21.635446358310034	5.478428159307687	41.52213031207178	1.4458030188319135	12.403699518640478	2.787634604073249	6.14811854174179	28.792527745024582	10.026615692404285	6.81382771727103
GENE_0022	7.905258766714606	7.129021306863077	30.047946151335346	6.840756265032991	14.676685148637143	23.645285540142	3.260169920152789	31.536437009511086	5.760566678317156	1.6238647200393805	3.809036389675053	10.246409727772415	48.52234902646898	5.245194929176604	1.919019882610082	13.90721456662589	73.61863036184643	1.860193978838569	8.439893365822883	17.126783915801486	7.21127236320301	7.979070221366473	13.995421242708913	8.20054900576736	13.926268557307417	2.4785835190472283	6.886074761877081	1.8740443642001428	5.129700474582398	6.462284114051523	5.891531030487965	9.9101346166174	18.526996424425107	4.994023267592594	15.46857398392884	3.9643846130641287	5.901130945332606	5.430144341463916	2.527566480058109	14.237805365707297	28.80815756555866	8.074069182613176	7.248101846168217	5.366374156007903	15.552042360313076	3.759522372860258	11.678772365141324	8.671295698782124	5.874431303449301	3.366972482247981	10.670486564807685	5.475717689726325	8.03515771847288	9.587328353074273	2.56277950321933	6.191800005325207	7.036443209140149	0.9166523286340662	6.081812158069179	1.8807769470317377	4.8967581929124595	9.046055410240948	12.075850905400365	1.979547097792986	29.094121515576294	17.839364938910858	1.5699432542960303	31.52962399823427	11.311768666033586	7.7854646632383195	2.813235365030002	10.183672739134806	1.0220135506280705	2.3560363348347892	1.4361572103077989	3.3804083218815766	7.064674690669666	2.466084526771825	5.225620224151508	10.460033003096536	1.1596952654704233	1.5879044699462366	19.255401417136373	4.55318072307755	7.3480847890542105	1.8991871612030928	25.035201548478774	2.479058372704619	25.930078047066207	26.977025188340843	12.13871725949887	16.591977068304693	3.0424726032161504	11.94437553922663	7.58524378561691	14.091724527981302	3.171887686966398	2.128585128142048	13.295048860690919	2.6954125366033628
GENE_0023	1.777578089230018	35.32686263897911	1.8187490638351507	10.393202376652617	1.472974946441941	7.465056958379552	59.8826776619728	19.283905306957166	19.522564510248994	28.98777726278856	13.07364888156082	5.935192553097104	28.372490919718206	5.09652601452825	15.53761866322882	19.541774371414213	5.140557001057191	3.5575423667908934	3.668853388543444	3.8473169940393923	62.9455683577487	2.048295073817709	2.356070260454925	6.940729415546679	11.1763405993426	5.384861282554226	12.019155200612895	1.471730033193165	3.1924553810903764	7.498388979452589	2.8308039802690326	1.902974513410765	3.7880671964476176	2.9375908759973735	13.672239784369859	8.976476696214863	3.857415575375517	16.11354998922538	9.386259495878626	8.97763239756132	1.996068709473851	9.000820207996624	5.680897159019171	8.599963785384045	6.164307648750513	7.645768958297546	39.42863911509429	12.204231503693066	7.074685924068608	1.8569872136253145	5.4003853591393165	7.027249538458186	30.279143591796377	4.310949337607893	32.51376058893795	1.5704806219394336	1.812686779500863	4.118060373358358	6.929667435129564	53.90784416965776	23.42727013611807	37.782910570564255	5.165338409910288	16.055121798540583	14.808523099067122	15.1975672020474	9.563712430385877	45.024043344891616	11.22569958916438	2.5584329281140574	37.68139099013823	8.971491543784685	7.744128180415535	16.77950475763	1.2381576821950606	3.4566395282978757	8.86845883194839	1.687207967459196	1.4746676478294523	8.058260379502105	16.17698680687001	6.392308181438803	9.093895383205814	2.811599898577528	24.011015153821894	2.5099521236635605	2.517637275259652	8.459908414855125	19.02720207972176	12.733296730094086	58.85430830974113	4.118729360504844	15.987324303627489	2.5725363645857557	5.45447119310746	7.533661945162461	7.285609010994892	9.326577195055055	30.39223926031348	0.9176879428078583
GENE_0024	4.287128988591921	0.5380815749088899	13.28794314727113	9.74438088444801	4.609263736701845	2.7690141351254463	2.701974004081164	63.63619788081277	14.088740743849213	38.28153685481456	3.4443694125467106	16.935391116880815	36.34972456472976	1.8084828787803517	8.765867074535025	13.760607238235629	4.732707640616283	7.14828899825988	24.41131193898701	4.729486180960977	41.57683536978892	20.010693775765297	37.84245166178153	3.4765325769614464	6.139309896419203	24.855963409221925	7.881154590787845	32.174374974888266	2.599166472111914	3.37063679656235	5.0926240283808895	11.78031575782661	48.100750322842586	37.1653059172331	2.899566659172456	3.516722381826765	8.746509197986434	27.39358182849412	58.79652001589178	7.252101170902882	0.3607708972320054	3.9842460787351284	7.556936572653245	3.2054647843293944	3.8598447469813797	2.4911739397917607	7.347822282084378	22.587548788693866	1.5982231764430552	10.012342636880737	18.57471973087589	101.5745580640009	11.131320437700504	2.695126968652653	52.593218760562394	4.52151110327805	7.01180775016869	7.163087242266745	8.099096274855349	18.381830835622086	1.1391225810369419	3.5500688741779474	6.42761016301616	2.7122620216756657	9.813421834974228	2.9556715958553323	22.284187435026208	1.3734712657522536	1.2510563143654676	3.60738758918769	4.129754518588394	2.074953847544283	49.292257337942324	6.926200503587877	3.966821698914646	1.2572558472846664	3.7806078347414824	3.5276382376594513	5.682211353033678	10.545180686247614	3.7485044185279257	4.730620066232921	10.05104544427713	6.200447978895136	1.8712321376539909	0.9784372333752939	3.446918904483425	19.9743185416594	3.002393030312583	17.21537487400414	24.04983591197344	3.492585561808698	10.551339183659964	16.823601989810946	6.81470421626075	0.7259199018817992	6.940347031991001	4.022863075884468	11.558186075743864	1.6954749820472335
GENE_0025	8.255854538575212	16.808799085307513	66.05287950205583	16.89779684172741	21.954027260347925	11.729458222555225	2.194186553568929	3.4303161780257483	29.03876198078995	5.760152559858654	1.215454279294338	0.8096645045682266	4.4317047239534455	3.3945911016239023	6.147322761149221	1.5369121100180851	31.607185282964295	44.458575301315406	1.6109323249569456	1.1167908601780268	11.430939491652142	4.509757654103184	2.3482129850355644	5.58075975052684	6.489459856861723	8.514042963744203	1.0248368545671545	5.993504640068305	1.0342157506177774	14.129720753652451	21.949593493781197	7.130337137730529	21.75944825449262	5.353119798147806	21.888953784577627	1.9738332983333036	11.495327512782888	29.83504802889636	2.9464922893665264	5.010228620605994	8.880426141441296	5.386668711166211	12.770261086988803	59.712341342825994	27.696444076769463	2.494715940240332	14.421810165875947	31.45315291820894	12.35739607162356	15.204060116721795	11.97340436466542	2.4303443964051263	3.123368571741528	1.0380815106801191	7.416414147584753	5.5573673983766	40.61370276756786	2.975215826289564	9.509015954873226	8.213291784437772	5.010216986397064	45.51590942612048	15.481614393732544	3.4818534850525706	2.7514461855379664	28.65829130463659	11.883700395005128	2.6537438302461887	21.41177464052234	2.0450366974560317	2.284437984822045	9.844922640367491	2.863679346275359	7.947632598886542	13.233315920247634	11.840695631828497	23.848418734977745	24.334603126839937	5.278347390959712	8.94931860791016	5.375020953100477	8.27418524877397	2.4706483625520055	12.079449825789597	12.427380454761456	6.67733717312755	20.82809699146945	14.097622795615212	2.3802726709147493	12.355021163937947	23.203266555337645	5.920751612549377	26.089143045937764	2.821726659222272	0.31023483504639987	16.161466961872296	9.404988579080317	2.679205440910761	4.476161594395149	1.8704240597938995
